Weapon,CrimeId
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",686591
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",160268
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1579
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",257428
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",266930
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972268
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",878567
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",234289
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",144450
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",975312
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",340789
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",601512
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",845300
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",268277
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",965531
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",396390
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",364853
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",193357
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",278014
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",455394
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",426040
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400502
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",423904
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",556603
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",837361
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",944941
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",420877
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",963370
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",968781
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",433824
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",844647
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",732346
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",635979
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",151688
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",896898
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",968300
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",806840
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",51745
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",313857
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",281775
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",441818
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",725061
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",881132
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",821386
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",838486
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",854779
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",346946
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",819714
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",235733
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",966501
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",202880
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",813725
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",529504
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",176748
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",630641
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",346342
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",376858
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",645330
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",122084
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",187419
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",793497
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",492396
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",44249
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",309730
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",558305
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",123207
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",172159
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",106690
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977477
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",490279
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",697933
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",491530
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",784338
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",771169
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",328316
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",411945
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",745449
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",297188
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",503812
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",864024
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",633861
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",686823
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",346234
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",85397
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",876699
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",478150
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",594705
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972575
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",582940
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",575419
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7413
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",245308
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",394736
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",700362
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",51520
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",12434
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",181637
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",728974
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",619715
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",734624
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",41149
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",786520
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",414560
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",752085
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",210788
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",979429
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",775839
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",548884
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",725930
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",285591
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",867245
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977952
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",669234
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",131235
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",699254
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",392011
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",647204
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",654098
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",53814
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",254855
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",689299
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",777300
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",751213
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",722
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",869543
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",37280
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",631618
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",57213
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",265019
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",737911
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",469061
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",349426
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",374622
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",222791
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",226970
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",510497
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",836738
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",396923
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972376
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",768109
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",12953
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",46471
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",493240
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",421660
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",256527
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",544844
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",889393
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",970678
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",244148
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",967542
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",637567
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",256477
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",613910
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",971786
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",455976
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",721037
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",310909
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",952800
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",714267
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",656250
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",807914
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",120543
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",353859
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",80065
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",791191
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",424492
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",254609
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",876346
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",729547
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",562503
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",961142
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",602376
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",968688
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",865264
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",753615
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972981
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",347248
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",682497
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",425259
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",91615
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",172462
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",819610
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",23968
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",296145
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",929820
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",940405
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",20511
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",121446
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",118752
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",176370
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",588443
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",895312
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",825136
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",339180
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",978841
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",413681
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",13284
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",695208
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",770749
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",285013
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",959057
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",886676
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",849589
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",858563
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",258369
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",83529
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",222281
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",169944
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",409255
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",950708
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",457510
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",957228
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",382145
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",851184
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",359996
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",17426
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",832819
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",838444
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",154901
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",176541
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",332242
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",621928
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",427321
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",268007
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",501270
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",967426
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",582121
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",907956
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",242385
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",154406
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",511411
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",973130
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",77238
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",282306
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",25318
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",48189
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",799736
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",460653
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",980129
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",292118
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",320748
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",720701
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",486060
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",214547
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",616801
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",895457
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",849018
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",149929
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",704196
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",839976
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",295003
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",969304
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",480751
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",535681
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",975067
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",674634
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",974097
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972169
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",528238
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",337539
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",667412
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",667906
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",816711
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977263
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",812985
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",99902
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",555909
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",245546
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",619090
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",291066
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",248413
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",625047
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",411040
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",307807
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",658872
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",775480
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",832306
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",431057
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",187488
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",501515
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",961711
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",137711
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",25129
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",746508
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",56686
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",725091
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",128135
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",486330
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",932104
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",371220
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",95700
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",164587
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",187301
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",290108
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",698964
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",36121
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",973844
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",620509
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",69112
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",833397
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",623035
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",798589
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",976325
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",200785
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",515742
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",706878
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",629006
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",164381
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",354174
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",473459
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",36887
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",337152
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",801737
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",106506
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",462525
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",551611
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",965761
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",159550
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",344993
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",262525
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",935991
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",442458
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",171814
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",336512
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",355987
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",976592
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",91216
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972850
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",964729
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",731823
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",686935
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",971767
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",31235
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",597393
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",882831
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",433014
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",238867
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",969024
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",73003
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",144660
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",131420
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",958733
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",429714
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",976003
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",816642
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",973008
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",979611
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",865825
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",857540
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",724551
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",819904
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",969108
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",972053
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",716237
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",869992
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",977581
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",610569
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",778218
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",200664
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",721620
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",780329
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",333851
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",562666
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",807677
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",760829
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",206036
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",934256
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",21620
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",518142
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",331634
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7072
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",49676
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",568903
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",820108
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",528297
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",832782
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",287986
"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",386651
