VictimId,Age,Gender,Ethnicity
120150,28,M,Hispanic
217123,26,F,Hispanic
96199,0,M,White
760640,36,M,White
26116,45,F,Hispanic
868095,2,F,Hispanic
800987,47,M,Other
210839,39,F,Black
845843,21,M,Other
618683,25,F,Hispanic
240571,21,F,Hispanic
595608,0,X,Unknown
435606,65,F,Black
366329,0,X,Unknown
878056,2,F,Black
533481,32,M,Black
923310,32,M,White
663004,27,M,Black
628812,0,X,Unknown
117974,0,X,Unknown
859124,0,X,Unknown
620294,35,M,Black
637541,64,F,Other
385626,0,X,Unknown
817889,94,M,White
758725,47,F,Black
924798,32,M,Hispanic
377965,31,F,Black
480670,0,M,White
338294,6,M,Hispanic
103985,51,M,White
896127,0,X,Unknown
52607,0,X,Unknown
360381,0,M,White
458653,57,F,Hispanic
171176,31,M,Black
346918,46,M,Black
127058,0,X,Unknown
953920,0,X,Unknown
861244,0,F,Hispanic
48347,14,F,Black
492857,41,M,Black
395653,18,M,Black
242845,25,F,Hispanic
399677,32,F,Hispanic
68933,49,F,White
130902,2,F,Hispanic
527509,75,M,White
890953,26,F,White
476544,31,M,Hispanic
875727,93,M,White
774527,0,M,White
186629,66,M,Black
664303,25,M,Hispanic
34431,0,X,Unknown
363959,22,M,Hispanic
348726,57,F,Hispanic
204607,61,M,Other
616377,21,F,Hispanic
714011,44,F,Asian
394879,47,M,Other
68404,0,M,White
543748,28,M,Black
394871,45,M,Black
367032,32,M,Hispanic
625402,23,F,Hispanic
197002,59,F,Hispanic
252348,33,M,White
492091,28,M,Hispanic
536983,8,F,White
201639,0,X,Unknown
230151,0,X,Unknown
391902,32,M,Hispanic
712533,58,F,Hispanic
143007,25,M,White
38819,34,M,Asian
88149,6,F,Black
823048,38,M,Hispanic
294594,24,F,White
798765,0,X,Unknown
62718,83,F,White
464567,0,X,Unknown
322000,3,M,Hispanic
631617,0,X,Unknown
353428,0,M,Unknown
334130,24,F,Hispanic
46984,46,F,White
14402,23,F,Hispanic
126591,0,X,Unknown
97615,48,F,Black
442584,0,X,Unknown
597584,67,M,White
428191,0,X,Unknown
791868,22,X,Unknown
781429,0,M,White
904082,0,X,Unknown
904207,38,M,Hispanic
558893,0,M,White
789088,0,X,Unknown
363474,22,M,White
805604,43,M,Hispanic
783401,0,X,Unknown
86362,61,F,Black
110457,2,M,Black
747241,39,M,Black
557287,39,M,White
850831,39,M,Hispanic
116240,24,M,White
601802,0,X,Unknown
408270,57,F,White
367904,1,F,Hispanic
513552,0,X,Unknown
508086,31,M,Asian
92382,0,X,Unknown
741357,54,M,Black
335124,0,F,Hispanic
930679,44,F,White
899405,0,X,Unknown
24252,61,M,Other
319861,35,F,White
807128,0,X,Unknown
503971,91,F,Other
262863,18,F,Black
403391,26,F,Hispanic
168621,0,X,Unknown
106520,0,X,Unknown
465054,33,F,Black
135213,0,X,Unknown
669927,22,X,Unknown
143969,46,M,White
932018,0,X,Unknown
909086,0,X,Unknown
240552,73,F,Black
191093,25,F,Hispanic
688488,27,M,Hispanic
48055,73,F,Black
585517,2,M,Black
597213,44,F,Hispanic
619913,0,X,Unknown
852397,41,F,Other
828318,0,X,Unknown
948955,52,F,Other
647222,96,F,Hispanic
711498,0,X,Unknown
723023,0,X,Unknown
313989,62,M,Asian
364499,52,M,Hispanic
401613,23,F,Hispanic
147465,0,X,Unknown
751468,0,X,Unknown
923486,45,F,Black
493288,61,F,Other
292396,0,X,Unknown
438503,44,M,White
709751,47,M,Hispanic
575735,4,F,Hispanic
504620,31,F,Black
711027,36,F,Other
400008,0,X,Unknown
358208,4,M,Hispanic
781274,31,M,White
208309,2,F,Black
856650,53,F,Black
73844,0,X,Unknown
873691,59,M,Hispanic
100671,44,F,Hispanic
277692,0,X,Unknown
496426,32,M,Hispanic
732920,0,X,Unknown
712877,22,X,Unknown
933139,2,F,Hispanic
846784,0,X,Unknown
568416,0,X,Unknown
227402,0,M,Black
517542,37,F,Other
950766,32,F,Hispanic
571880,34,M,Hispanic
177492,14,M,Other
814378,47,M,White
721249,19,F,Hispanic
568878,0,M,Other
475665,31,F,White
494131,0,M,White
512090,61,F,White
115556,26,M,Other
38453,32,F,Asian
669647,55,F,Asian
332098,26,M,Hispanic
77668,24,M,Hispanic
46835,46,F,Asian
753619,44,F,Black
475480,0,X,Unknown
481487,77,M,White
550768,65,F,Asian
515790,0,X,Unknown
599543,82,M,Other
346615,7,F,White
42496,0,X,Unknown
955031,62,M,Hispanic
890067,28,M,Hispanic
922488,0,X,Unknown
926115,0,X,Unknown
384551,53,M,Other
341762,38,F,Hispanic
470816,0,X,Unknown
956780,57,M,Black
565458,42,F,Other
337318,0,X,Unknown
57761,35,M,Other
426970,0,X,Unknown
129451,39,F,Hispanic
910701,38,M,Hispanic
774487,28,M,White
2634,0,X,Unknown
118203,0,X,Unknown
275135,0,X,Unknown
67274,48,F,Other
608490,0,X,Unknown
781533,25,F,Hispanic
510873,86,M,Other
173732,0,M,Other
201366,0,X,Unknown
207661,0,X,Unknown
556083,0,X,Unknown
771422,13,F,Hispanic
108017,31,F,Black
558653,5,F,White
532977,62,M,White
738808,21,F,Hispanic
290550,59,M,White
253340,33,M,White
843040,27,F,White
899971,25,F,Hispanic
705609,0,X,Unknown
63968,29,F,Black
397365,0,X,Unknown
467979,2,M,Hispanic
757189,0,X,Unknown
500296,8,F,Hispanic
267773,48,F,Black
71304,65,M,Asian
194642,18,F,Black
246087,45,M,Hispanic
797616,26,F,Hispanic
929522,3,F,Hispanic
129646,0,X,Unknown
353989,0,X,Unknown
434337,22,F,White
250734,26,M,White
321180,47,M,Hispanic
491798,28,F,Black
245206,21,F,Asian
759537,39,F,White
227353,63,M,White
871464,0,X,Unknown
74873,58,M,Black
386182,26,F,White
646304,0,X,Unknown
391282,24,F,Asian
666922,22,X,Unknown
678582,29,F,Other
596806,32,F,Black
636723,47,M,Black
378938,45,F,Hispanic
597688,31,M,Hispanic
109910,25,M,White
681224,0,X,Unknown
752870,49,F,Hispanic
459113,33,F,Hispanic
488631,0,X,Unknown
98439,57,F,Hispanic
32861,39,F,White
107769,57,M,Hispanic
743385,33,M,White
145619,51,F,Other
162496,0,X,Unknown
463544,0,X,Unknown
860330,0,X,Unknown
35177,28,M,White
137188,0,M,Unknown
839734,27,F,Hispanic
772036,24,F,Black
651618,3,F,Hispanic
32108,27,M,Hispanic
73137,53,F,Black
548733,54,F,Asian
316254,0,X,Unknown
498800,0,X,Unknown
43948,38,M,Hispanic
376982,26,F,Hispanic
912704,36,F,White
673197,28,M,Hispanic
437893,54,M,Other
235892,0,X,Unknown
110389,0,X,Unknown
869582,0,X,Unknown
688178,49,M,Hispanic
782699,0,X,Unknown
744156,28,F,Black
714978,0,X,Unknown
936246,0,M,Other
223658,69,M,White
928809,39,F,Asian
484183,42,M,Hispanic
327744,27,M,Hispanic
438563,31,M,White
218513,0,X,Unknown
726588,28,F,White
358576,0,X,Unknown
40405,2,M,Other
165437,0,M,Pacific Islander
230537,47,M,White
311120,0,X,Unknown
366744,33,M,Hispanic
473371,0,X,Unknown
650647,47,M,Asian
68127,56,F,White
437012,27,M,Hispanic
400841,3,F,Hispanic
782144,25,F,Hispanic
327049,56,M,Black
285111,34,F,Hispanic
762455,56,F,White
627702,25,M,White
554154,35,F,Black
254550,28,F,White
893798,46,M,Black
207162,76,F,White
378196,0,X,Unknown
614914,0,X,Unknown
179579,69,F,Hispanic
311619,32,M,White
711845,71,M,Other
393968,35,F,Asian
642859,25,M,White
419639,27,M,Hispanic
880566,39,M,Hispanic
466574,45,M,Hispanic
319382,5,F,White
584045,0,X,Unknown
92746,0,X,Unknown
28737,8,M,White
288796,45,M,Hispanic
253363,54,M,Hispanic
21426,83,F,Hispanic
416869,51,M,Hispanic
669724,7,M,White
840697,0,M,Other
39260,44,F,Other
286354,0,X,Unknown
852811,27,F,Black
737662,68,M,White
420114,0,X,Unknown
515175,0,M,White
258279,75,F,White
708802,63,F,Black
204981,26,F,Hispanic
460574,0,X,Unknown
913673,0,M,Other
268030,0,X,Unknown
671611,29,F,Black
637820,24,M,Other
532489,0,X,Unknown
349892,27,F,Hispanic
865243,25,F,Black
501336,0,X,Unknown
528208,0,X,Unknown
746882,0,X,Unknown
751088,46,M,White
502850,38,F,Other
661536,43,F,Hispanic
240579,76,F,White
812332,29,M,Black
539656,33,F,Black
911731,0,X,Unknown
843277,24,F,Black
960657,0,X,Unknown
193356,0,X,Unknown
882195,0,X,Unknown
472242,39,M,Hispanic
173614,26,M,Black
527390,31,F,White
197491,6,M,Black
116590,7,F,Hispanic
25831,27,M,Hispanic
79909,44,F,Other
83521,52,M,White
893293,43,F,Hispanic
363220,19,F,Asian
755305,37,F,Black
157378,59,M,White
419496,47,M,Black
784150,0,X,Unknown
656023,0,X,Unknown
185554,0,X,Unknown
731573,39,F,Hispanic
157022,45,F,Hispanic
867985,21,M,Hispanic
650287,0,M,Other
355465,35,M,Hispanic
328364,29,F,Hispanic
884952,43,F,Black
253573,0,X,Unknown
946256,6,M,White
333940,43,M,Hispanic
291810,25,M,Unknown
931764,47,F,Hispanic
413303,33,F,Hispanic
884913,29,M,Hispanic
379756,27,M,Black
469180,17,F,Hispanic
843993,43,M,Hispanic
692122,53,M,White
228061,57,F,Unknown
464708,0,M,White
357915,5,M,White
222887,36,M,White
347043,48,F,Hispanic
441283,23,F,Black
42265,45,F,Black
286185,34,M,White
620226,53,M,Hispanic
668442,0,X,Unknown
404419,34,M,Other
935804,0,X,Unknown
879336,42,M,Black
565802,23,F,Other
608151,45,F,Black
737079,0,X,Unknown
483894,46,F,Black
66213,23,F,Black
536371,46,F,Hispanic
858295,0,X,Unknown
942978,36,F,Hispanic
326402,0,X,Unknown
754353,45,M,Black
629951,29,M,Hispanic
542854,24,M,Other
77340,0,X,Unknown
247241,25,M,Black
661721,63,M,Hispanic
728755,28,F,Hispanic
277837,25,M,Hispanic
195532,0,X,Unknown
311242,38,M,Hispanic
21984,18,F,Hispanic
499855,6,F,Hispanic
428788,45,F,White
878592,3,F,Other
366716,33,M,Hispanic
10787,44,M,White
519556,26,M,Hispanic
813191,0,M,Other
332740,36,F,White
196874,0,M,White
238821,23,M,Hispanic
204986,0,X,Unknown
826835,43,M,White
639420,0,X,Unknown
859624,37,F,Hispanic
97254,99,M,White
540943,47,F,White
100716,44,M,White
518359,61,M,Asian
344670,36,F,Hispanic
865544,27,M,Black
775242,25,F,Hispanic
411998,21,X,Unknown
404013,28,F,Asian
396817,52,M,Hispanic
578018,6,F,Hispanic
145605,4,M,Asian
681192,0,X,Unknown
39693,68,F,Other
144074,0,F,Black
634803,0,X,Unknown
912717,0,X,Unknown
232036,4,F,White
739196,14,M,Hispanic
447608,34,F,Black
179557,53,M,Hispanic
841217,35,M,Other
696070,45,M,Hispanic
853103,47,M,Asian
737766,57,F,Other
34237,16,F,Hispanic
457139,52,F,Black
504009,55,M,Hispanic
259987,26,F,Black
430611,27,M,White
265065,6,M,Black
901007,0,X,Unknown
419266,29,M,Hispanic
499790,34,M,Hispanic
721710,25,M,Hispanic
112590,62,M,Other
253571,46,F,Hispanic
165538,43,F,White
926692,35,M,White
886418,0,X,Unknown
301341,19,F,Hispanic
55318,24,F,Black
775068,0,X,Unknown
413504,0,X,Unknown
714306,0,X,Unknown
518388,0,X,Unknown
344069,0,X,Unknown
696177,33,M,Hispanic
215232,44,M,Hispanic
833163,26,F,Other
153558,44,M,Hispanic
545808,69,M,Black
462377,3,F,Hispanic
785386,55,F,White
495135,31,F,Other
354190,44,F,Hispanic
944371,26,M,Hispanic
174099,21,F,Hispanic
599790,0,X,Unknown
849618,0,X,Unknown
640995,27,M,Hispanic
718332,0,M,Other
162296,22,X,Unknown
370376,39,M,Hispanic
86052,27,M,White
639565,34,F,Hispanic
432102,38,F,Hispanic
114554,29,M,Hispanic
255916,34,M,Hispanic
444133,0,X,Unknown
946488,0,M,White
832694,14,M,Black
406767,47,F,Asian
191098,24,M,White
348963,26,F,Hispanic
565838,0,X,Unknown
440143,18,M,Hispanic
682610,33,M,White
919964,36,M,White
931534,0,X,Unknown
384286,52,M,Hispanic
463613,36,F,White
317828,0,X,Unknown
775031,3,F,Black
226620,0,X,Unknown
714588,0,X,Unknown
413002,56,F,White
862076,68,M,White
32383,19,F,Hispanic
956124,46,M,White
382400,54,F,White
296028,4,M,Black
669510,0,X,Unknown
634610,46,F,Hispanic
297312,65,F,Black
844828,0,X,Unknown
907985,23,X,Unknown
762870,42,F,Black
682593,52,F,White
238005,56,M,Other
855299,67,F,Asian
624808,53,F,Other
768117,21,F,Hispanic
103773,19,X,Unknown
253775,61,F,White
411581,21,F,Hispanic
941426,49,F,Asian
363300,0,M,White
764652,0,X,Unknown
813235,0,X,Unknown
789831,51,F,White
230171,25,M,Black
542430,28,F,Hispanic
65056,26,F,Hispanic
802221,23,F,Hispanic
155479,55,F,White
459526,45,F,Hispanic
32865,43,M,Hispanic
538664,22,M,Hispanic
501510,0,M,White
766408,0,X,Unknown
829804,0,X,Unknown
437377,22,M,Hispanic
745101,54,M,American Indian/Alaskan Native
749816,0,X,Unknown
730973,44,M,White
802526,32,M,Asian
30679,24,M,Hispanic
790189,0,X,Unknown
88056,38,M,Hispanic
493105,38,F,Black
825276,35,F,Black
414309,43,F,Hispanic
464182,38,F,Hispanic
11341,28,F,Black
817711,56,F,White
732797,4,M,Black
383338,28,F,Asian
383659,32,M,White
679493,0,X,Unknown
26032,32,F,Black
749535,71,M,Other
623959,4,F,Hispanic
934331,28,M,White
556853,8,F,White
250012,37,F,Other
599297,71,F,White
66086,0,X,Unknown
929174,4,F,Black
330693,0,X,Unknown
676320,4,M,Hispanic
915434,0,X,Unknown
28281,26,F,Black
118162,0,M,Other
608635,31,F,White
15099,55,M,Black
881455,23,M,Hispanic
957184,0,X,Unknown
6602,0,M,Other
123810,0,X,Unknown
248809,54,M,Black
800355,0,X,Unknown
885229,0,X,Unknown
770307,0,X,Unknown
791500,34,M,Other
276248,31,F,Hispanic
918426,32,F,Black
873206,4,M,Hispanic
923165,0,X,Unknown
585673,0,M,Other
557518,0,X,Unknown
46965,57,F,Hispanic
443622,35,F,Black
906352,31,F,White
575816,47,M,Hispanic
528826,36,F,Other
941359,0,M,White
425851,3,M,Hispanic
750617,0,X,Unknown
576144,41,M,White
192449,26,M,Other
96755,24,M,Hispanic
183940,4,M,Hispanic
909139,3,M,Hispanic
502810,27,M,White
507053,57,M,Hispanic
738605,74,F,White
438325,84,F,Other
785590,72,M,Other
266319,0,M,White
466766,28,F,Hispanic
652710,68,M,Other
488302,73,F,Black
583146,0,X,Unknown
125405,42,F,White
329838,45,M,Asian
450724,0,X,Unknown
579952,0,X,Unknown
196283,23,M,Other
130541,3,F,Other
282812,58,F,Black
639532,0,X,Unknown
711600,0,X,Unknown
339534,51,F,Hispanic
896641,3,F,Black
228628,4,F,White
521817,0,X,Unknown
49120,0,X,Unknown
457608,23,M,White
441133,0,X,Unknown
207090,51,M,Hispanic
11237,39,M,Hispanic
668381,33,M,Hispanic
32345,48,F,Black
438114,0,X,Unknown
358400,21,F,Hispanic
878492,0,X,Unknown
485241,47,F,Other
542813,0,M,Hispanic
232963,49,M,Black
432466,37,M,White
164009,0,X,Unknown
297140,47,M,Hispanic
313633,25,M,White
42697,4,F,Other
688399,65,M,Black
729189,0,X,Unknown
429028,0,X,Unknown
949102,31,F,Other
888692,7,M,Black
370572,0,X,Unknown
53346,53,M,White
761138,29,M,Hispanic
148680,88,M,White
852199,0,X,Unknown
650355,56,M,White
248328,25,F,Hispanic
516511,5,M,Black
288823,0,X,Unknown
499691,2,M,Hispanic
372259,55,M,Black
743076,45,F,Hispanic
731518,0,X,Unknown
585956,38,M,Black
667443,54,F,White
317188,46,M,White
27602,33,F,Hispanic
281778,39,M,White
270734,65,F,White
784710,27,F,Hispanic
574334,0,X,Unknown
184275,81,F,White
439775,26,F,Black
891738,34,F,White
814464,0,X,Unknown
767069,35,M,Hispanic
907402,73,M,Hispanic
353811,0,X,Unknown
90060,29,F,White
140,13,F,Hispanic
209302,54,M,Hispanic
862091,54,M,Black
618877,4,F,Hispanic
171937,35,F,Black
254210,49,M,Hispanic
207115,46,M,Hispanic
222709,0,X,Unknown
463258,25,F,Hispanic
127226,57,F,Black
457673,0,X,Unknown
613547,55,F,Hispanic
338608,34,F,White
290814,0,X,Unknown
828447,25,F,Other
829470,0,X,Unknown
137384,36,M,White
563623,31,M,White
371153,56,F,Hispanic
841846,39,M,Hispanic
45652,51,M,Black
775765,5,M,Black
469239,0,X,Unknown
926474,0,X,Unknown
648930,3,M,Hispanic
644236,2,F,Black
720799,32,F,White
833554,25,F,White
683131,0,X,Unknown
602673,44,M,White
307734,36,M,Hispanic
561975,3,M,Hispanic
348953,29,M,Hispanic
823857,0,X,Unknown
154602,32,M,Asian
949023,33,M,Black
891368,18,M,Hispanic
516540,3,M,Hispanic
453322,4,F,Black
24888,6,F,Black
56688,28,M,White
953478,67,F,White
351335,51,F,Hispanic
463019,0,M,White
829198,28,F,Black
504109,73,F,White
96774,65,M,White
336543,0,X,Unknown
231592,46,F,White
399884,11,F,Hispanic
697666,37,F,Hispanic
340109,45,F,Hispanic
629528,31,F,Other
245193,0,X,Unknown
137699,52,M,White
809070,27,F,Hispanic
74081,28,M,Hispanic
110255,28,F,Hispanic
155807,34,F,Black
898339,0,X,Unknown
909392,24,M,Hispanic
479180,0,X,Unknown
47926,0,X,Unknown
190255,0,X,Unknown
500981,24,F,Black
238032,67,M,Other
949039,0,X,Unknown
465164,49,F,Hispanic
944268,46,F,Black
471258,22,X,Hispanic
835817,2,M,Black
841685,0,X,Unknown
402459,42,M,White
435078,46,F,Hispanic
230501,37,F,Black
763554,0,X,Unknown
948027,0,X,Unknown
577986,0,X,Unknown
760204,42,M,White
28576,48,F,White
652067,43,F,Hispanic
122933,22,F,Hispanic
473805,58,M,Hispanic
143148,0,X,Unknown
522596,0,M,Other
766500,59,M,White
819582,33,F,White
229673,25,M,White
161455,51,F,Black
38786,49,F,Black
555363,21,M,White
410606,36,F,White
343505,0,X,Unknown
367261,47,M,Hispanic
539927,0,X,Unknown
467164,48,M,Hispanic
745704,38,F,Black
361939,33,F,White
494641,3,M,Other
19649,24,M,Hispanic
873226,36,F,Hispanic
291567,35,F,White
436628,27,M,Hispanic
607869,57,M,White
412698,63,F,Other
748919,37,M,Asian
498948,76,F,White
930639,0,M,White
912730,4,M,Hispanic
623687,4,F,Asian
247663,2,M,White
678562,41,F,Other
820985,42,M,Other
561202,45,M,Other
589199,36,M,Hispanic
333589,49,F,Hispanic
805739,18,F,Other
289339,63,F,Black
325085,0,X,Unknown
412033,48,X,Unknown
241413,27,M,Hispanic
325743,35,M,Black
523281,25,M,Hispanic
570810,46,M,Hispanic
260703,41,F,Hispanic
330792,0,X,Unknown
825629,0,X,Unknown
274248,54,F,White
128670,25,M,Black
920279,26,M,Hispanic
335318,3,M,White
423936,0,X,Unknown
720214,65,F,Hispanic
928557,52,M,Hispanic
897492,0,X,Unknown
77446,22,F,White
303221,52,F,White
730912,47,F,Hispanic
396245,58,F,Hispanic
556128,21,M,Other
674754,0,X,Unknown
506833,35,F,White
572930,32,F,Asian
216128,66,F,Hispanic
884578,35,M,White
825550,34,F,White
100998,21,M,Hispanic
129303,33,F,Hispanic
137619,0,X,Unknown
497454,0,X,Unknown
111857,48,F,White
537905,49,M,White
864229,0,X,Unknown
708204,33,F,Asian
622823,2,F,White
237902,7,M,White
661048,55,M,White
846171,33,F,Black
566450,36,M,Black
782829,44,M,White
651432,0,X,Unknown
908254,38,F,Hispanic
879513,51,M,Hispanic
950619,0,X,Unknown
878398,22,M,Hispanic
10178,12,F,Hispanic
544308,42,F,White
261470,27,M,Hispanic
552548,59,M,White
690792,33,F,Hispanic
674787,26,M,Hispanic
629943,0,X,Unknown
899049,9,M,Hispanic
899795,25,F,Hispanic
470374,0,X,Unknown
92521,18,F,Hispanic
185891,52,M,White
543701,3,F,Asian
105196,0,X,Unknown
792908,31,M,Hispanic
481224,2,F,Hispanic
837269,4,F,Black
367973,53,F,White
635322,5,F,Hispanic
173602,3,F,Black
58099,0,X,Unknown
182494,0,X,Unknown
112386,27,F,Hispanic
682324,0,X,Unknown
735276,75,M,White
695349,37,M,White
814084,46,F,Hispanic
171225,47,M,White
722796,0,X,Unknown
537907,0,X,Unknown
639894,27,F,Hispanic
41622,68,M,Hispanic
121585,32,M,Asian
880872,48,F,White
464068,0,X,Unknown
511804,23,F,Other
311259,6,F,Other
948458,0,X,Unknown
159423,66,F,White
143512,23,M,White
870178,28,F,Black
603088,0,X,Unknown
446497,0,X,Unknown
117880,0,M,White
797072,34,M,Black
135968,55,F,White
884844,0,M,Other
604312,28,F,Other
345803,43,F,White
828590,22,F,Unknown
271753,35,M,White
192599,28,F,White
302864,0,X,Unknown
634777,29,M,Hispanic
950698,0,X,Unknown
1085,62,F,Asian
573771,23,M,White
686534,6,M,Black
512287,21,X,Unknown
645486,46,M,Black
248516,35,M,White
812900,47,F,Black
861209,0,M,Other
672260,17,F,Hispanic
884777,49,M,Hispanic
518303,0,X,Unknown
805024,42,F,White
718101,39,M,White
904954,36,M,Other
693812,18,F,Black
362585,51,M,Hispanic
352990,0,M,White
100618,0,X,Unknown
879158,5,F,Hispanic
914679,0,X,Unknown
125422,37,M,Black
408049,17,M,Black
266425,43,F,Hispanic
517358,4,F,Hispanic
315529,2,M,Hispanic
392,54,F,Hispanic
464592,17,F,Hispanic
264784,38,F,White
539531,46,M,Other
450107,22,F,Asian
710609,16,M,Hispanic
376539,6,F,White
228674,55,M,Hispanic
645652,71,F,Black
885626,42,F,Hispanic
131945,32,F,Hispanic
742526,69,M,Asian
592278,32,M,Hispanic
795655,31,M,White
776997,49,M,Hispanic
342964,0,F,Hispanic
275944,24,M,Hispanic
463911,0,X,Unknown
683573,49,M,Hispanic
109827,28,M,Hispanic
259333,38,M,Asian
775915,0,X,Unknown
605899,43,M,White
436144,37,M,White
189154,48,M,Asian
384235,0,F,Hispanic
821749,44,M,Hispanic
906139,0,X,Unknown
256142,5,F,Other
467002,64,M,White
790392,0,X,Unknown
250546,29,M,White
353670,75,M,White
905009,52,F,White
23525,33,M,White
70213,37,M,Hispanic
143753,0,X,Unknown
706642,22,M,Hispanic
189629,18,F,Hispanic
158922,27,M,White
728659,44,F,Black
26290,0,X,Unknown
335166,61,M,Hispanic
910488,62,M,White
424867,36,F,Hispanic
126788,42,M,Hispanic
896829,54,M,Hispanic
475697,38,F,Black
822607,18,M,Hispanic
822597,21,M,White
512855,0,X,Unknown
172294,0,X,Unknown
807675,38,F,Hispanic
933532,0,X,Unknown
56052,38,M,Black
322055,9,F,Hispanic
696486,0,X,Unknown
748736,0,X,Unknown
387834,0,X,Unknown
106492,25,M,Hispanic
232760,17,F,White
154218,0,X,Unknown
90594,82,F,White
782619,0,M,Other
291517,26,M,Hispanic
844677,76,M,Unknown
138846,42,M,Hispanic
775718,22,F,Hispanic
60284,21,F,Other
16444,38,F,White
219984,33,M,Hispanic
85203,45,M,Asian
743363,31,F,Hispanic
691904,0,X,Unknown
953358,2,M,Hispanic
56845,25,M,White
156078,35,M,Unknown
662056,47,M,Hispanic
630623,3,F,Black
274682,46,M,Hispanic
245959,76,F,Hispanic
387861,0,X,Unknown
488336,53,M,White
340401,5,M,Hispanic
542912,27,F,White
704812,22,M,Hispanic
819986,31,M,Other
715052,0,X,Unknown
709748,29,F,White
217039,45,M,White
863754,31,F,Hispanic
203286,62,F,Hispanic
349253,99,F,Black
71443,39,M,Hispanic
744252,22,M,Hispanic
789251,42,F,Black
707213,42,M,White
956165,66,M,White
81349,0,M,Other
339001,39,F,Hispanic
412253,25,F,White
641896,69,F,Other
67141,46,M,Hispanic
586093,0,M,Other
642677,33,M,Hispanic
58836,8,M,Other
46265,35,F,Hispanic
145836,45,F,Black
229434,0,X,Unknown
754927,28,F,Black
256432,33,M,White
479565,5,F,White
724164,37,M,Hispanic
106541,0,X,Unknown
755870,25,F,White
919729,0,X,Unknown
304168,36,M,White
64251,59,M,White
227979,0,X,Unknown
140639,27,M,Black
624338,19,F,Hispanic
199905,5,M,Hispanic
646496,25,M,White
793443,34,F,White
606138,0,X,Unknown
681464,46,F,Black
808969,45,M,Asian
676212,57,M,White
568588,54,F,White
381264,37,M,Black
280896,23,F,Hispanic
830717,88,M,Hispanic
920912,96,F,White
688767,0,X,Unknown
771980,19,F,White
189491,0,X,Unknown
575026,0,X,Unknown
127084,18,F,White
678479,62,M,Hispanic
195033,33,F,White
933524,0,X,Unknown
282094,51,M,Other
807278,0,X,Unknown
21261,55,M,Hispanic
701229,3,F,Hispanic
827836,34,F,White
56023,0,M,Other
846476,0,M,Other
11814,45,F,Hispanic
498446,0,X,Unknown
491225,0,X,Unknown
788449,37,F,Black
604232,29,F,Hispanic
756004,44,M,White
168713,35,F,Hispanic
797382,19,F,Hispanic
196422,55,M,White
283406,33,M,Hispanic
840680,33,F,White
568365,29,M,Hispanic
219948,3,M,Black
790750,29,F,Hispanic
237006,58,M,Black
758274,0,X,Unknown
213115,3,M,Black
314553,31,F,Hispanic
215888,0,X,Unknown
175105,76,F,White
798522,22,X,Unknown
