CrimeId,Type,Subtype
639336,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
878905,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
665373,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
139773,VEHICLE STOLEN,VEHICLE - STOLEN
337895,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
92623,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
82540,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
600875,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
855816,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
933878,BATTERY ON A FIREFIGHTER,BATTERY ON A FIREFIGHTER
866367,THEFT,THEFT OF IDENTITY
850245,ASSAULT,BATTERY - SIMPLE ASSAULT
915618,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
957422,BURGLARY,BURGLARY
333334,ASSAULT,BATTERY - SIMPLE ASSAULT
723616,ASSAULT,BATTERY - SIMPLE ASSAULT
689028,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
849696,VEHICLE STOLEN,VEHICLE - STOLEN
405430,ROBBERY,ROBBERY
746957,THEFT,THEFT OF IDENTITY
65887,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
325983,ASSAULT,BATTERY - SIMPLE ASSAULT
80339,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
870903,DOCUMENT CRIME,DOCUMENT WORTHLESS ($200.01 & OVER)
135262,VEHICLE STOLEN,VEHICLE - STOLEN
909988,THEFT,THEFT OF IDENTITY
379930,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
820427,TRESPASSING,TRESPASSING
314289,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
690011,BURGLARY,BURGLARY FROM VEHICLE
536341,ROBBERY,ROBBERY
865099,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
242300,VEHICLE STOLEN,VEHICLE - STOLEN
879482,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
933400,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
657932,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
426218,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
296433,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
143551,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
839344,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
945901,DISTURBING THE PEACE,DISTURBING THE PEACE
163752,VEHICLE STOLEN,VEHICLE - STOLEN
115136,VEHICLE STOLEN,VEHICLE - STOLEN
311796,BURGLARY,BURGLARY FROM VEHICLE
977322,ASSAULT,BATTERY - SIMPLE ASSAULT
98130,BURGLARY,BURGLARY FROM VEHICLE
975012,ASSAULT,BATTERY - SIMPLE ASSAULT
40206,BURGLARY,BURGLARY
458800,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
641232,ASSAULT,BATTERY - SIMPLE ASSAULT
273754,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
843925,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
742219,BRANDISH WEAPON,BRANDISH WEAPON
970246,ARSON,ARSON
177039,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
792371,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
81981,BURGLARY,BURGLARY
652127,BURGLARY,BURGLARY
605440,VEHICLE STOLEN,VEHICLE - STOLEN
46036,BURGLARY,BURGLARY
941471,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
550425,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
100002,THEFT,THEFT OF IDENTITY
672009,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
140174,ROBBERY,ROBBERY
640523,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
747452,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
152895,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
735748,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
247717,BURGLARY,BURGLARY FROM VEHICLE
528896,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
722821,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
524660,VEHICLE STOLEN,VEHICLE - STOLEN
29519,BURGLARY,BURGLARY FROM VEHICLE
598117,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
13860,SEXUAL CRIME,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH
216501,VEHICLE STOLEN,VEHICLE - STOLEN
458176,VEHICLE STOLEN,VEHICLE - STOLEN
294226,BURGLARY,BURGLARY
593627,THEFT,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
725996,BURGLARY,BURGLARY FROM VEHICLE
194849,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
621714,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
747928,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
738156,BURGLARY,BURGLARY
864636,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
198955,DISTURBING THE PEACE,DISTURBING THE PEACE
528013,THEFT,THEFT OF IDENTITY
712870,THEFT,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
181668,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
226676,THEFT,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER"
390358,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
393462,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
801815,ASSAULT,BATTERY - SIMPLE ASSAULT
343940,ASSAULT,BATTERY - SIMPLE ASSAULT
611459,THEFT,THEFT OF IDENTITY
390635,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
636477,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
322829,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
801579,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
908730,VEHICLE STOLEN,VEHICLE - STOLEN
957283,BURGLARY,BURGLARY FROM VEHICLE
693535,VEHICLE STOLEN,VEHICLE - STOLEN
122771,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
594480,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
349636,THEFT,THEFT OF IDENTITY
220649,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
114813,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
35228,VEHICLE STOLEN,VEHICLE - STOLEN
109691,VEHICLE STOLEN,BIKE - STOLEN
835340,ASSAULT,BATTERY - SIMPLE ASSAULT
49010,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
59283,CRIME ON CHILD,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT
856772,VEHICLE STOLEN,VEHICLE - STOLEN
724676,BRANDISH WEAPON,BRANDISH WEAPON
897891,ASSAULT,BATTERY - SIMPLE ASSAULT
355259,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
452409,VEHICLE STOLEN,VEHICLE - STOLEN
331147,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
53403,TRESPASSING,TRESPASSING
169345,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
976446,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
31860,VEHICLE STOLEN,VEHICLE - STOLEN
450128,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
257655,VEHICLE STOLEN,VEHICLE - STOLEN
591356,BURGLARY,BURGLARY
328706,VEHICLE STOLEN,VEHICLE - STOLEN
909716,BURGLARY,BURGLARY FROM VEHICLE
287810,BURGLARY,BURGLARY FROM VEHICLE
6993,BURGLARY,BURGLARY
548934,THEFT,"BUNCO, GRAND THEFT"
156653,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
903698,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
916800,ASSAULT,OTHER ASSAULT
867440,THEFT,THEFT OF IDENTITY
483504,ASSAULT,BATTERY - SIMPLE ASSAULT
828837,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
535488,BURGLARY,BURGLARY FROM VEHICLE
69070,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
512660,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
889700,TRESPASSING,TRESPASSING
923438,VEHICLE STOLEN,VEHICLE - STOLEN
785010,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
577952,ASSAULT,BATTERY - SIMPLE ASSAULT
22600,BURGLARY,BURGLARY
449718,BURGLARY,BURGLARY
861616,CONTEMPT OF COURT,CONTEMPT OF COURT
973776,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
454475,THEFT,THEFT OF IDENTITY
235831,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
889586,BURGLARY,BURGLARY FROM VEHICLE
179801,VEHICLE STOLEN,BIKE - STOLEN
201548,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
538338,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
438263,THEFT,THEFT OF IDENTITY
601448,ROBBERY,ATTEMPTED ROBBERY
798400,ROBBERY,ROBBERY
605117,TRESPASSING,TRESPASSING
296658,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
347882,THEFT,THEFT OF IDENTITY
155538,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
377142,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
7908,SEXUAL CRIME,BATTERY WITH SEXUAL CONTACT
575287,BURGLARY,BURGLARY
867420,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
672878,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
973776,ASSAULT,BATTERY - SIMPLE ASSAULT
24901,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
683446,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
474956,ROBBERY,ROBBERY
130742,ASSAULT,BATTERY - SIMPLE ASSAULT
103573,ASSAULT,BATTERY - SIMPLE ASSAULT
895061,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
975023,ASSAULT,OTHER ASSAULT
828772,THEFT,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
762908,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
235551,THEFT,THEFT OF IDENTITY
728248,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
969595,ASSAULT,BATTERY - SIMPLE ASSAULT
883559,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
144793,VEHICLE STOLEN,VEHICLE - STOLEN
889988,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
835785,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
440593,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
591913,THEFT,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
365718,THEFT,"THEFT, PERSON"
473421,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
195700,FIREARMS SHOTS,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT"
417129,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
899943,THEFT,"BUNCO, GRAND THEFT"
768331,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
813591,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
382211,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
372195,SEXUAL CRIME,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE
628889,VEHICLE STOLEN,VEHICLE - STOLEN
735422,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
131542,THEFT,THEFT OF IDENTITY
492145,VEHICLE STOLEN,VEHICLE - STOLEN
61059,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
313552,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
371329,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
9096,BURGLARY,BURGLARY
710964,ASSAULT,BATTERY - SIMPLE ASSAULT
603000,ASSAULT,BATTERY - SIMPLE ASSAULT
963628,ASSAULT,BATTERY - SIMPLE ASSAULT
107198,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
161671,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
445621,ASSAULT,BATTERY - SIMPLE ASSAULT
917385,VEHICLE STOLEN,VEHICLE - STOLEN
158789,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
180992,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
296942,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
592500,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
267206,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
878191,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
458727,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
801963,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
914558,VEHICLE STOLEN,VEHICLE - STOLEN
564144,ASSAULT,BATTERY - SIMPLE ASSAULT
504777,BURGLARY,BURGLARY
737292,BURGLARY,BURGLARY FROM VEHICLE
105448,THEFT,THEFT OF IDENTITY
166816,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
474897,BURGLARY,BURGLARY
557027,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
160319,BURGLARY,BURGLARY
310313,THEFT,THEFT OF IDENTITY
431538,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
795233,VEHICLE STOLEN,VEHICLE - STOLEN
638565,VEHICLE STOLEN,VEHICLE - STOLEN
877083,ROBBERY,ROBBERY
914111,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
700370,VEHICLE STOLEN,VEHICLE - STOLEN
451450,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
386723,ASSAULT,BATTERY - SIMPLE ASSAULT
27113,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
688754,VEHICLE STOLEN,VEHICLE - STOLEN
629773,VEHICLE STOLEN,VEHICLE - STOLEN
895313,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
872734,BURGLARY,BURGLARY FROM VEHICLE
643882,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
109548,ASSAULT,BATTERY - SIMPLE ASSAULT
275929,BURGLARY,BURGLARY FROM VEHICLE
829758,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
213570,ROBBERY,ROBBERY
265294,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
608405,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
336358,BURGLARY,BURGLARY FROM VEHICLE
777772,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
586004,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
534178,ASSAULT,BATTERY - SIMPLE ASSAULT
491475,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
211515,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
746677,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
295759,VEHICLE STOLEN,VEHICLE - STOLEN
188480,ROBBERY,ROBBERY
95118,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
642889,BRANDISH WEAPON,BRANDISH WEAPON
280057,ROBBERY,ROBBERY
277683,ROBBERY,ATTEMPTED ROBBERY
976859,TRESPASSING,TRESPASSING
314682,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
546092,ROBBERY,ROBBERY
752275,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
80575,ASSAULT,BATTERY - SIMPLE ASSAULT
234283,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
747727,BURGLARY,BURGLARY FROM VEHICLE
201787,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
966001,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
180897,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
924817,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
468507,BURGLARY,BURGLARY FROM VEHICLE
971443,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
741446,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
739875,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
322016,BURGLARY,BURGLARY
300861,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
223432,VEHICLE STOLEN,VEHICLE - STOLEN
404842,ROBBERY,ROBBERY
286181,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
697453,TRESPASSING,TRESPASSING
434329,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
799400,VEHICLE STOLEN,VEHICLE - STOLEN
531116,SEXUAL CRIME,BATTERY WITH SEXUAL CONTACT
793889,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
441198,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
309665,ASSAULT,BATTERY POLICE (SIMPLE)
178797,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
472475,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
458179,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
462211,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
858792,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
128983,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
809136,ROBBERY,ROBBERY
659360,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
860479,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
357554,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
655013,ROBBERY,ATTEMPTED ROBBERY
432765,BURGLARY,BURGLARY
20090,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
268936,ASSAULT,BATTERY - SIMPLE ASSAULT
461078,BATTERY ON A FIREFIGHTER,BATTERY ON A FIREFIGHTER
585576,THEFT,THEFT OF IDENTITY
506481,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
768779,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
584484,ASSAULT,BATTERY - SIMPLE ASSAULT
573018,ASSAULT,BATTERY - SIMPLE ASSAULT
375402,VEHICLE STOLEN,VEHICLE - STOLEN
804053,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
191595,VEHICLE STOLEN,VEHICLE - STOLEN
921282,THEFT,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
484287,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
168225,ROBBERY,ATTEMPTED ROBBERY
883813,ROBBERY,ROBBERY
955172,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
873464,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
190711,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
